opponent_actual_hand,player_actual_hand,opponent_progress,opponent_pattern,p2_nerv,config,overlap_pct,player_progress,player_pattern,p2_type,final_turn,shared_tiles,overlap_category,p1_nerv,p1_type
"Tile[Tile(""5 Bamboo""), Tile(""3 Bamboo""), Tile(""Flower""), Tile(""7 Bamboo""), Tile(""1 Bamboo""), Tile(""2 Dot""), Tile(""1 Bamboo""), Tile(""4 Bamboo""), Tile(""1 Character""), Tile(""4 Character""), Tile(""8 Bamboo""), Tile(""3 Character""), Tile(""8 Character"")]","Tile[Tile(""2 Character""), Tile(""2 Dot""), Tile(""2 Dot""), Tile(""2 Bamboo""), Tile(""2 Bamboo""), Tile(""2 Bamboo""), Tile(""2 Character""), Tile(""2 Bamboo""), Tile(""Red Dragon""), Tile(""Flower""), Tile(""Flower""), Tile(""Flower""), Tile(""4 Dot"")]",0.21428571428571427,FF 2222 D 2222 D 22 - Bamboo/Character/Dot,none,p1_only,100.0,0.8571428571428571,FF 2222 D 2222 D 22 - Bamboo/Character/Dot,random_commit,117,6,100% (Exact),3,bayesian
"Tile[Tile(""3 Dot""), Tile(""3 Dot""), Tile(""7 Bamboo""), Tile(""9 Bamboo""), Tile(""9 Character""), Tile(""9 Character""), Tile(""3 Dot""), Tile(""5 Bamboo""), Tile(""7 Bamboo""), Tile(""5 Bamboo""), Tile(""1 Bamboo""), Tile(""3 Bamboo""), Tile(""9 Bamboo"")]","Tile[Tile(""3 Bamboo""), Tile(""Flower""), Tile(""5 Bamboo""), Tile(""9 Bamboo""), Tile(""3 Bamboo""), Tile(""5 Bamboo""), Tile(""9 Bamboo""), Tile(""1 Bamboo""), Tile(""1 Dot""), Tile(""7 Bamboo""), Tile(""1 Bamboo""), Tile(""1 Dot""), Tile(""Green Dragon"")]",0.7142857142857143,11 33 55 77 99 99 11 - Bamboo/Character/Dot,none,p1_only,100.0,0.7857142857142857,11 33 55 77 99 99 11 - Bamboo/Character/Dot,random_commit,118,7,100% (Exact),3,bayesian
"Tile[Tile(""Flower""), Tile(""Flower""), Tile(""Red Dragon""), Tile(""White Dragon""), Tile(""Flower""), Tile(""Red Dragon""), Tile(""Green Dragon""), Tile(""7 Dot""), Tile(""9 Dot""), Tile(""7 Dot""), Tile(""White Dragon""), Tile(""8 Dot""), Tile(""9 Dot"")]","Tile[Tile(""Flower""), Tile(""Flower""), Tile(""3 Character""), Tile(""Flower""), Tile(""Green Dragon""), Tile(""Red Dragon""), Tile(""2 Character""), Tile(""1 Character""), Tile(""2 Character""), Tile(""Green Dragon""), Tile(""Green Dragon""), Tile(""White Dragon""), Tile(""8 Character"")]",0.5,FF 123 DD DDD DDDD - Character,none,p1_only,100.0,0.7142857142857143,FF 123 DD DDD DDDD - Character,random_commit,118,7,100% (Exact),3,bayesian
"Tile[Tile(""4 Character""), Tile(""4 Dot""), Tile(""East Wind""), Tile(""4 Bamboo""), Tile(""5 Character""), Tile(""7 Character""), Tile(""South Wind""), Tile(""2 Dot""), Tile(""Flower""), Tile(""Red Dragon""), Tile(""2 Character""), Tile(""4 Dot""), Tile(""2 Dot"")]","Tile[Tile(""7 Character""), Tile(""White Dragon""), Tile(""9 Dot""), Tile(""East Wind""), Tile(""8 Dot""), Tile(""3 Character""), Tile(""Green Dragon""), Tile(""4 Dot""), Tile(""6 Bamboo""), Tile(""Flower""), Tile(""5 Bamboo""), Tile(""1 Dot""), Tile(""East Wind"")]",0.5,11 33 55 77 99 11 33 - Character/Bamboo/Dot,none,p1_only,100.0,0.5,11 33 55 77 99 11 33 - Character/Bamboo/Dot,random_commit,106,7,100% (Exact),3,bayesian
"Tile[Tile(""7 Character""), Tile(""1 Dot""), Tile(""1 Bamboo""), Tile(""1 Character""), Tile(""9 Character""), Tile(""1 Character""), Tile(""5 Character""), Tile(""1 Character""), Tile(""1 Character""), Tile(""3 Character""), Tile(""1 Dot""), Tile(""7 Character""), Tile(""9 Character"")]","Tile[Tile(""1 Dot""), Tile(""1 Dot""), Tile(""1 Bamboo""), Tile(""1 Bamboo""), Tile(""3 Character""), Tile(""5 Character""), Tile(""9 Character""), Tile(""9 Character""), Tile(""2 Bamboo""), Tile(""7 Bamboo""), Tile(""6 Dot""), Tile(""White Dragon""), Tile(""8 Character"")]",0.7857142857142857,11 33 55 77 99 11 11 - Character/Bamboo/Dot,none,p1_only,100.0,0.6428571428571429,11 33 55 77 99 11 11 - Character/Bamboo/Dot,random_commit,118,7,100% (Exact),3,bayesian
"Tile[Tile(""4 Dot""), Tile(""6 Dot""), Tile(""5 Character""), Tile(""5 Bamboo""), Tile(""Flower""), Tile(""5 Character""), Tile(""2 Character""), Tile(""East Wind""), Tile(""8 Dot""), Tile(""3 Character""), Tile(""Flower""), Tile(""1 Dot""), Tile(""7 Bamboo"")]","Tile[Tile(""4 Character""), Tile(""5 Character""), Tile(""5 Bamboo""), Tile(""Red Dragon""), Tile(""4 Dot""), Tile(""9 Character""), Tile(""5 Dot""), Tile(""2 Bamboo""), Tile(""3 Character""), Tile(""1 Bamboo""), Tile(""4 Bamboo""), Tile(""Red Dragon""), Tile(""4 Character"")]",0.5,FF 44 55 44 55 44 55 - Bamboo/Character/Dot,none,p1_only,100.0,0.6428571428571429,FF 44 55 44 55 44 55 - Bamboo/Character/Dot,random_commit,115,7,100% (Exact),3,bayesian
"Tile[Tile(""7 Bamboo""), Tile(""8 Character""), Tile(""East Wind""), Tile(""6 Character""), Tile(""3 Character""), Tile(""6 Character""), Tile(""3 Bamboo""), Tile(""8 Bamboo""), Tile(""7 Character""), Tile(""White Dragon""), Tile(""4 Bamboo""), Tile(""2 Dot""), Tile(""8 Bamboo"")]","Tile[Tile(""3 Dot""), Tile(""3 Bamboo""), Tile(""3 Dot""), Tile(""3 Character""), Tile(""3 Bamboo""), Tile(""3 Character""), Tile(""Flower""), Tile(""3 Character""), Tile(""9 Dot""), Tile(""9 Dot""), Tile(""South Wind""), Tile(""1 Bamboo""), Tile(""1 Character"")]",0.21428571428571427,FFFF 33 333 333 33 - Bamboo/Character/Dot,none,p1_only,100.0,0.8571428571428571,FFFF 33 333 333 33 - Bamboo/Character/Dot,random_commit,113,4,100% (Exact),3,bayesian
"Tile[Tile(""8 Dot""), Tile(""West Wind""), Tile(""South Wind""), Tile(""2 Character""), Tile(""8 Bamboo""), Tile(""8 Character""), Tile(""North Wind""), Tile(""7 Dot""), Tile(""4 Character""), Tile(""North Wind""), Tile(""Flower""), Tile(""White Dragon""), Tile(""Flower"")]","Tile[Tile(""Red Dragon""), Tile(""7 Dot""), Tile(""8 Bamboo""), Tile(""5 Dot""), Tile(""Red Dragon""), Tile(""5 Dot""), Tile(""5 Bamboo""), Tile(""1 Character""), Tile(""9 Bamboo""), Tile(""7 Character""), Tile(""5 Character""), Tile(""6 Bamboo""), Tile(""9 Dot"")]",0.21428571428571427,FF 2222 D 2222 D 22 - Bamboo/Character/Dot,none,p1_only,100.0,0.7857142857142857,FF 2222 D 2222 D 22 - Bamboo/Character/Dot,random_commit,107,6,100% (Exact),3,bayesian
"Tile[Tile(""North Wind""), Tile(""8 Dot""), Tile(""8 Dot""), Tile(""4 Bamboo""), Tile(""South Wind""), Tile(""Flower""), Tile(""5 Bamboo""), Tile(""4 Character""), Tile(""6 Bamboo""), Tile(""North Wind""), Tile(""2 Dot""), Tile(""5 Character""), Tile(""White Dragon"")]","Tile[Tile(""Green Dragon""), Tile(""Flower""), Tile(""6 Dot""), Tile(""Red Dragon""), Tile(""Red Dragon""), Tile(""9 Bamboo""), Tile(""7 Bamboo""), Tile(""Green Dragon""), Tile(""6 Dot""), Tile(""8 Bamboo""), Tile(""7 Bamboo""), Tile(""9 Character""), Tile(""5 Dot"")]",0.42857142857142855,FF 456 DD DDD DDDD - Bamboo,none,p1_only,100.0,0.5714285714285714,FF 456 DD DDD DDDD - Bamboo,random_commit,114,7,100% (Exact),3,bayesian
"Tile[Tile(""6 Dot""), Tile(""5 Bamboo""), Tile(""3 Dot""), Tile(""East Wind""), Tile(""3 Bamboo""), Tile(""4 Character""), Tile(""6 Character""), Tile(""9 Character""), Tile(""8 Character""), Tile(""9 Dot""), Tile(""4 Bamboo""), Tile(""9 Character""), Tile(""8 Bamboo"")]","Tile[Tile(""Red Dragon""), Tile(""South Wind""), Tile(""3 Character""), Tile(""East Wind""), Tile(""7 Dot""), Tile(""8 Character""), Tile(""1 Character""), Tile(""7 Character""), Tile(""3 Character""), Tile(""2 Dot""), Tile(""5 Bamboo""), Tile(""6 Bamboo""), Tile(""5 Dot"")]",0.2857142857142857,FF 111 111 111 DDD - Bamboo/Character/Dot,none,neither,100.0,0.6428571428571429,FF 111 111 111 DDD - Bamboo/Character/Dot,pure_random,104,5,100% (Exact),none,bayesian
"Tile[Tile(""7 Bamboo""), Tile(""6 Character""), Tile(""7 Character""), Tile(""9 Dot""), Tile(""East Wind""), Tile(""2 Bamboo""), Tile(""7 Dot""), Tile(""6 Bamboo""), Tile(""5 Dot""), Tile(""Red Dragon""), Tile(""8 Bamboo""), Tile(""6 Dot""), Tile(""2 Character"")]","Tile[Tile(""East Wind""), Tile(""7 Dot""), Tile(""5 Dot""), Tile(""Green Dragon""), Tile(""East Wind""), Tile(""5 Character""), Tile(""2 Bamboo""), Tile(""9 Dot""), Tile(""7 Character""), Tile(""4 Dot""), Tile(""8 Bamboo""), Tile(""1 Character""), Tile(""White Dragon"")]",0.21428571428571427,FFFF 2468 444 444 - Bamboo/Character/Dot,none,neither,100.0,0.5,FFFF 2468 444 444 - Bamboo/Character/Dot,pure_random,106,7,100% (Exact),none,bayesian
"Tile[Tile(""5 Dot""), Tile(""5 Character""), Tile(""Flower""), Tile(""6 Character""), Tile(""7 Character""), Tile(""Red Dragon""), Tile(""Flower""), Tile(""8 Character""), Tile(""North Wind""), Tile(""9 Dot""), Tile(""3 Character""), Tile(""4 Dot""), Tile(""1 Character"")]","Tile[Tile(""2 Bamboo""), Tile(""5 Bamboo""), Tile(""5 Bamboo""), Tile(""2 Dot""), Tile(""White Dragon""), Tile(""Flower""), Tile(""Flower""), Tile(""3 Dot""), Tile(""5 Dot""), Tile(""3 Dot""), Tile(""3 Character""), Tile(""9 Dot""), Tile(""1 Character"")]",0.42857142857142855,FFFF 22 222 222 22 - Bamboo/Character/Dot,none,neither,100.0,0.6428571428571429,FFFF 22 222 222 22 - Bamboo/Character/Dot,pure_random,113,4,100% (Exact),none,bayesian
"Tile[Tile(""2 Character""), Tile(""8 Character""), Tile(""6 Dot""), Tile(""Flower""), Tile(""9 Bamboo""), Tile(""2 Dot""), Tile(""6 Dot""), Tile(""6 Dot""), Tile(""West Wind""), Tile(""6 Character""), Tile(""1 Dot""), Tile(""4 Character""), Tile(""8 Dot"")]","Tile[Tile(""Flower""), Tile(""Green Dragon""), Tile(""1 Bamboo""), Tile(""8 Bamboo""), Tile(""7 Character""), Tile(""8 Character""), Tile(""3 Character""), Tile(""5 Bamboo""), Tile(""2 Bamboo""), Tile(""5 Bamboo""), Tile(""3 Bamboo""), Tile(""4 Dot""), Tile(""6 Character"")]",0.14285714285714285,FFFF 33 333 333 33 - Bamboo/Character/Dot,none,neither,100.0,0.7857142857142857,FFFF 33 333 333 33 - Bamboo/Character/Dot,pure_random,108,4,100% (Exact),none,bayesian
"Tile[Tile(""East Wind""), Tile(""Red Dragon""), Tile(""7 Bamboo""), Tile(""2 Character""), Tile(""White Dragon""), Tile(""7 Character""), Tile(""8 Bamboo""), Tile(""8 Character""), Tile(""Green Dragon""), Tile(""7 Character""), Tile(""Green Dragon""), Tile(""7 Character""), Tile(""7 Bamboo"")]","Tile[Tile(""Flower""), Tile(""4 Bamboo""), Tile(""Flower""), Tile(""4 Character""), Tile(""4 Dot""), Tile(""4 Bamboo""), Tile(""4 Character""), Tile(""4 Dot""), Tile(""Flower""), Tile(""4 Dot""), Tile(""4 Bamboo""), Tile(""Flower""), Tile(""4 Character"")]",0.07142857142857142,FFFF 44 444 444 44 - Bamboo/Character/Dot,none,neither,100.0,0.9285714285714286,FFFF 44 444 444 44 - Bamboo/Character/Dot,pure_random,118,4,100% (Exact),none,bayesian
"Tile[Tile(""3 Dot""), Tile(""4 Bamboo""), Tile(""3 Character""), Tile(""9 Dot""), Tile(""Green Dragon""), Tile(""Red Dragon""), Tile(""1 Bamboo""), Tile(""9 Bamboo""), Tile(""9 Bamboo""), Tile(""West Wind""), Tile(""Red Dragon""), Tile(""9 Bamboo""), Tile(""2 Dot"")]","Tile[Tile(""5 Character""), Tile(""9 Character""), Tile(""7 Character""), Tile(""1 Dot""), Tile(""1 Dot""), Tile(""7 Character""), Tile(""9 Character""), Tile(""3 Character""), Tile(""7 Character""), Tile(""1 Bamboo""), Tile(""East Wind""), Tile(""Flower""), Tile(""6 Character"")]",0.21428571428571427,11 33 55 77 99 11 11 - Character/Bamboo/Dot,none,neither,100.0,0.7857142857142857,11 33 55 77 99 11 11 - Character/Bamboo/Dot,pure_random,115,7,100% (Exact),none,bayesian
"Tile[Tile(""7 Character""), Tile(""8 Character""), Tile(""West Wind""), Tile(""7 Character""), Tile(""7 Bamboo""), Tile(""2 Character""), Tile(""North Wind""), Tile(""4 Dot""), Tile(""5 Dot""), Tile(""3 Dot""), Tile(""5 Character""), Tile(""1 Dot""), Tile(""5 Bamboo"")]","Tile[Tile(""8 Bamboo""), Tile(""South Wind""), Tile(""3 Dot""), Tile(""1 Bamboo""), Tile(""5 Bamboo""), Tile(""9 Bamboo""), Tile(""Flower""), Tile(""9 Dot""), Tile(""6 Bamboo""), Tile(""5 Dot""), Tile(""Green Dragon""), Tile(""8 Character""), Tile(""Red Dragon"")]",0.07142857142857142,FF 222 222 222 DDD - Bamboo/Character/Dot,none,neither,100.0,0.7142857142857143,FF 222 222 222 DDD - Bamboo/Character/Dot,pure_random,104,5,100% (Exact),none,bayesian
"Tile[Tile(""2 Bamboo""), Tile(""3 Character""), Tile(""5 Character""), Tile(""5 Bamboo""), Tile(""3 Bamboo""), Tile(""9 Dot""), Tile(""Green Dragon""), Tile(""8 Bamboo""), Tile(""West Wind""), Tile(""5 Bamboo""), Tile(""Green Dragon""), Tile(""Red Dragon""), Tile(""6 Bamboo"")]","Tile[Tile(""2 Character""), Tile(""9 Dot""), Tile(""North Wind""), Tile(""5 Dot""), Tile(""White Dragon""), Tile(""West Wind""), Tile(""6 Dot""), Tile(""2 Dot""), Tile(""South Wind""), Tile(""6 Bamboo""), Tile(""1 Bamboo""), Tile(""6 Dot""), Tile(""White Dragon"")]",0.21428571428571427,FFFF DDD NEWS DDD,none,neither,100.0,0.5,FFFF DDD NEWS DDD,pure_random,107,7,100% (Exact),none,bayesian
"Tile[Tile(""6 Bamboo""), Tile(""2 Character""), Tile(""7 Bamboo""), Tile(""7 Dot""), Tile(""5 Character""), Tile(""1 Character""), Tile(""9 Character""), Tile(""4 Character""), Tile(""5 Character""), Tile(""6 Bamboo""), Tile(""8 Character""), Tile(""9 Dot""), Tile(""5 Bamboo"")]","Tile[Tile(""1 Character""), Tile(""2 Dot""), Tile(""7 Bamboo""), Tile(""1 Bamboo""), Tile(""9 Character""), Tile(""Flower""), Tile(""8 Dot""), Tile(""6 Bamboo""), Tile(""East Wind""), Tile(""White Dragon""), Tile(""2 Dot""), Tile(""9 Bamboo""), Tile(""3 Character"")]",0.42857142857142855,11 33 55 77 99 11 77 - Character/Bamboo/Dot,none,neither,100.0,0.2857142857142857,11 33 55 77 99 11 77 - Character/Bamboo/Dot,pure_random,106,7,100% (Exact),none,bayesian
"Tile[Tile(""6 Dot""), Tile(""West Wind""), Tile(""9 Bamboo""), Tile(""1 Dot""), Tile(""5 Dot""), Tile(""2 Character""), Tile(""4 Character""), Tile(""1 Character""), Tile(""1 Dot""), Tile(""3 Bamboo""), Tile(""2 Bamboo""), Tile(""5 Character""), Tile(""3 Character"")]","Tile[Tile(""4 Bamboo""), Tile(""3 Dot""), Tile(""Green Dragon""), Tile(""4 Dot""), Tile(""4 Character""), Tile(""3 Character""), Tile(""Red Dragon""), Tile(""3 Dot""), Tile(""West Wind""), Tile(""East Wind""), Tile(""1 Character""), Tile(""East Wind""), Tile(""6 Dot"")]",0.5714285714285714,11 33 55 77 99 11 11 - Bamboo/Character/Dot,none,p1_only,100.0,0.14285714285714285,11 33 55 77 99 11 11 - Bamboo/Character/Dot,pure_random,103,7,100% (Exact),10,bayesian
"Tile[Tile(""4 Character""), Tile(""8 Bamboo""), Tile(""Flower""), Tile(""9 Character""), Tile(""South Wind""), Tile(""1 Bamboo""), Tile(""8 Character""), Tile(""7 Character""), Tile(""2 Bamboo""), Tile(""8 Dot""), Tile(""White Dragon""), Tile(""6 Character""), Tile(""Green Dragon"")]","Tile[Tile(""Flower""), Tile(""Flower""), Tile(""5 Character""), Tile(""Red Dragon""), Tile(""9 Dot""), Tile(""7 Dot""), Tile(""7 Character""), Tile(""6 Character""), Tile(""9 Bamboo""), Tile(""3 Dot""), Tile(""White Dragon""), Tile(""4 Bamboo""), Tile(""8 Dot"")]",0.35714285714285715,FF 2468 DD 2468 DD - Bamboo/Character,none,p1_only,100.0,0.42857142857142855,FF 2468 DD 2468 DD - Bamboo/Character,pure_random,110,11,100% (Exact),10,bayesian
"Tile[Tile(""1 Bamboo""), Tile(""5 Character""), Tile(""6 Character""), Tile(""7 Bamboo""), Tile(""South Wind""), Tile(""6 Bamboo""), Tile(""3 Dot""), Tile(""4 Bamboo""), Tile(""4 Bamboo""), Tile(""East Wind""), Tile(""3 Bamboo""), Tile(""9 Character""), Tile(""1 Character"")]","Tile[Tile(""Flower""), Tile(""Flower""), Tile(""2 Character""), Tile(""Flower""), Tile(""2 Character""), Tile(""2 Dot""), Tile(""2 Dot""), Tile(""2 Character""), Tile(""8 Bamboo""), Tile(""6 Bamboo""), Tile(""Flower""), Tile(""2 Bamboo""), Tile(""2 Dot"")]",0.14285714285714285,FFFF 2468 222 222 - Bamboo/Character/Dot,none,p1_only,100.0,0.9285714285714286,FFFF 2468 222 222 - Bamboo/Character/Dot,pure_random,118,7,100% (Exact),10,bayesian
"Tile[Tile(""5 Character""), Tile(""4 Dot""), Tile(""Red Dragon""), Tile(""Green Dragon""), Tile(""4 Bamboo""), Tile(""5 Dot""), Tile(""East Wind""), Tile(""South Wind""), Tile(""3 Bamboo""), Tile(""7 Bamboo""), Tile(""6 Dot""), Tile(""3 Bamboo""), Tile(""West Wind"")]","Tile[Tile(""6 Bamboo""), Tile(""1 Dot""), Tile(""5 Bamboo""), Tile(""8 Dot""), Tile(""4 Dot""), Tile(""4 Bamboo""), Tile(""2 Character""), Tile(""2 Dot""), Tile(""4 Character""), Tile(""2 Bamboo""), Tile(""2 Character""), Tile(""9 Character""), Tile(""8 Bamboo"")]",0.42857142857142855,FF 2468 DD 2468 DD - Bamboo/Character,none,p1_only,100.0,0.5,FF 2468 DD 2468 DD - Bamboo/Character,pure_random,108,11,100% (Exact),10,bayesian
"Tile[Tile(""West Wind""), Tile(""9 Dot""), Tile(""7 Character""), Tile(""3 Dot""), Tile(""5 Character""), Tile(""5 Bamboo""), Tile(""2 Dot""), Tile(""Flower""), Tile(""5 Bamboo""), Tile(""6 Dot""), Tile(""6 Dot""), Tile(""White Dragon""), Tile(""5 Dot"")]","Tile[Tile(""5 Dot""), Tile(""6 Character""), Tile(""8 Bamboo""), Tile(""East Wind""), Tile(""Red Dragon""), Tile(""9 Bamboo""), Tile(""West Wind""), Tile(""1 Character""), Tile(""3 Dot""), Tile(""Flower""), Tile(""8 Character""), Tile(""Red Dragon""), Tile(""3 Character"")]",0.35714285714285715,11 33 55 77 99 33 33 - Dot/Bamboo/Character,none,p1_only,100.0,0.35714285714285715,11 33 55 77 99 33 33 - Dot/Bamboo/Character,pure_random,111,7,100% (Exact),10,bayesian
"Tile[Tile(""6 Bamboo""), Tile(""2 Dot""), Tile(""1 Bamboo""), Tile(""White Dragon""), Tile(""5 Dot""), Tile(""7 Bamboo""), Tile(""3 Bamboo""), Tile(""8 Bamboo""), Tile(""Flower""), Tile(""6 Character""), Tile(""6 Dot""), Tile(""Flower""), Tile(""South Wind"")]","Tile[Tile(""5 Character""), Tile(""7 Character""), Tile(""1 Character""), Tile(""7 Bamboo""), Tile(""North Wind""), Tile(""West Wind""), Tile(""1 Bamboo""), Tile(""7 Character""), Tile(""4 Character""), Tile(""1 Dot""), Tile(""Green Dragon""), Tile(""8 Dot""), Tile(""5 Bamboo"")]",0.35714285714285715,11 33 55 77 99 11 33 - Character/Bamboo/Dot,none,p1_only,100.0,0.42857142857142855,11 33 55 77 99 11 33 - Character/Bamboo/Dot,pure_random,110,7,100% (Exact),10,bayesian
"Tile[Tile(""8 Dot""), Tile(""9 Bamboo""), Tile(""4 Bamboo""), Tile(""4 Bamboo""), Tile(""5 Character""), Tile(""3 Dot""), Tile(""Flower""), Tile(""Green Dragon""), Tile(""7 Character""), Tile(""7 Dot""), Tile(""8 Dot""), Tile(""8 Bamboo""), Tile(""9 Dot"")]","Tile[Tile(""Flower""), Tile(""White Dragon""), Tile(""1 Bamboo""), Tile(""Flower""), Tile(""West Wind""), Tile(""1 Character""), Tile(""2 Dot""), Tile(""2 Bamboo""), Tile(""3 Bamboo""), Tile(""8 Dot""), Tile(""North Wind""), Tile(""7 Character""), Tile(""Flower"")]",0.21428571428571427,FF 11 33 111 333 55 - Bamboo/Character/Dot,none,p1_only,100.0,0.6428571428571429,FF 11 33 111 333 55 - Bamboo/Character/Dot,pure_random,111,6,100% (Exact),10,bayesian
"Tile[Tile(""3 Bamboo""), Tile(""6 Dot""), Tile(""West Wind""), Tile(""3 Dot""), Tile(""9 Bamboo""), Tile(""5 Character""), Tile(""9 Character""), Tile(""8 Bamboo""), Tile(""South Wind""), Tile(""Red Dragon""), Tile(""6 Dot""), Tile(""Green Dragon""), Tile(""7 Dot"")]","Tile[Tile(""3 Dot""), Tile(""3 Dot""), Tile(""3 Character""), Tile(""3 Dot""), Tile(""3 Bamboo""), Tile(""3 Character""), Tile(""Flower""), Tile(""3 Bamboo""), Tile(""3 Bamboo""), Tile(""Flower""), Tile(""Flower""), Tile(""3 Character""), Tile(""Flower"")]",0.14285714285714285,FFFF 33 333 333 33 - Bamboo/Character/Dot,none,p1_only,100.0,0.9285714285714286,FFFF 33 333 333 33 - Bamboo/Character/Dot,pure_random,118,4,100% (Exact),5,bayesian
"Tile[Tile(""1 Dot""), Tile(""East Wind""), Tile(""9 Bamboo""), Tile(""West Wind""), Tile(""Flower""), Tile(""6 Character""), Tile(""6 Bamboo""), Tile(""1 Character""), Tile(""East Wind""), Tile(""3 Character""), Tile(""3 Bamboo""), Tile(""6 Dot""), Tile(""5 Character"")]","Tile[Tile(""Flower""), Tile(""3 Character""), Tile(""3 Dot""), Tile(""Flower""), Tile(""3 Character""), Tile(""Flower""), Tile(""3 Bamboo""), Tile(""Flower""), Tile(""6 Bamboo""), Tile(""Red Dragon""), Tile(""6 Character""), Tile(""9 Dot""), Tile(""4 Bamboo"")]",0.21428571428571427,FFFF 33 333 333 33 - Bamboo/Character/Dot,none,p1_only,100.0,0.7857142857142857,FFFF 33 333 333 33 - Bamboo/Character/Dot,pure_random,114,4,100% (Exact),5,bayesian
"Tile[Tile(""East Wind""), Tile(""5 Bamboo""), Tile(""White Dragon""), Tile(""6 Bamboo""), Tile(""9 Dot""), Tile(""West Wind""), Tile(""4 Character""), Tile(""East Wind""), Tile(""8 Bamboo""), Tile(""1 Bamboo""), Tile(""9 Character""), Tile(""2 Bamboo""), Tile(""6 Character"")]","Tile[Tile(""8 Dot""), Tile(""4 Bamboo""), Tile(""Flower""), Tile(""South Wind""), Tile(""7 Bamboo""), Tile(""East Wind""), Tile(""9 Bamboo""), Tile(""6 Dot""), Tile(""8 Dot""), Tile(""3 Bamboo""), Tile(""2 Character""), Tile(""5 Character""), Tile(""1 Dot"")]",0.21428571428571427,FFFF 33 333 333 33 - Bamboo/Character/Dot,none,p1_only,100.0,0.7142857142857143,FFFF 33 333 333 33 - Bamboo/Character/Dot,pure_random,105,4,100% (Exact),5,bayesian
"Tile[Tile(""5 Bamboo""), Tile(""6 Character""), Tile(""9 Character""), Tile(""7 Bamboo""), Tile(""White Dragon""), Tile(""6 Dot""), Tile(""8 Character""), Tile(""7 Character""), Tile(""East Wind""), Tile(""9 Character""), Tile(""4 Dot""), Tile(""Flower""), Tile(""2 Bamboo"")]","Tile[Tile(""3 Bamboo""), Tile(""East Wind""), Tile(""Red Dragon""), Tile(""North Wind""), Tile(""1 Character""), Tile(""1 Character""), Tile(""1 Character""), Tile(""8 Character""), Tile(""5 Character""), Tile(""7 Dot""), Tile(""6 Dot""), Tile(""4 Bamboo""), Tile(""1 Dot"")]",0.2857142857142857,11 33 55 77 99 11 77 - Character/Bamboo/Dot,none,p1_only,100.0,0.14285714285714285,11 33 55 77 99 11 77 - Character/Bamboo/Dot,pure_random,106,7,100% (Exact),5,bayesian
"Tile[Tile(""8 Dot""), Tile(""6 Bamboo""), Tile(""6 Dot""), Tile(""7 Bamboo""), Tile(""Green Dragon""), Tile(""White Dragon""), Tile(""6 Character""), Tile(""2 Dot""), Tile(""8 Character""), Tile(""3 Bamboo""), Tile(""5 Dot""), Tile(""6 Dot""), Tile(""1 Character"")]","Tile[Tile(""2 Bamboo""), Tile(""North Wind""), Tile(""3 Bamboo""), Tile(""7 Character""), Tile(""East Wind""), Tile(""Red Dragon""), Tile(""7 Character""), Tile(""6 Dot""), Tile(""3 Bamboo""), Tile(""4 Bamboo""), Tile(""8 Dot""), Tile(""West Wind""), Tile(""7 Dot"")]",0.35714285714285715,FF 5 66 777 5 66 777 - Bamboo/Character,none,p1_only,100.0,0.2857142857142857,FF 5 66 777 5 66 777 - Bamboo/Character,pure_random,103,7,100% (Exact),5,bayesian
"Tile[Tile(""8 Character""), Tile(""1 Character""), Tile(""5 Bamboo""), Tile(""North Wind""), Tile(""1 Bamboo""), Tile(""4 Bamboo""), Tile(""7 Character""), Tile(""9 Bamboo""), Tile(""Red Dragon""), Tile(""West Wind""), Tile(""East Wind""), Tile(""7 Character""), Tile(""4 Dot"")]","Tile[Tile(""6 Bamboo""), Tile(""8 Bamboo""), Tile(""Flower""), Tile(""1 Dot""), Tile(""Green Dragon""), Tile(""8 Dot""), Tile(""6 Dot""), Tile(""7 Dot""), Tile(""9 Dot""), Tile(""Green Dragon""), Tile(""3 Character""), Tile(""2 Character""), Tile(""9 Character"")]",0.21428571428571427,FF 2468 DD 2468 DD - Bamboo/Character,none,p1_only,100.0,0.07142857142857142,FF 2468 DD 2468 DD - Bamboo/Character,pure_random,106,11,100% (Exact),5,bayesian
